"id","register","numtones","midi","forte","har_18_harmonicity","milne_13_harmonicity","parn_88_root_ambig","parn_94_complex","bowl_18_min_freq_dist","hutch_78_roughness","seth_93_roughness","vass_01_roughness","wang_13_roughness","har_19_corpus","SpecSharp","SpecRolloff","SpecFlux","SpecCentr","SpecIrreg","KeyClar","CorpPop","CorpJazz","CorpClas","TonDiss"
"1131","0","6","52-54-55-56-58-59","6-10B",0.571971676393296,0.585437128094168,-2.57518522583686,0,11.0005066350574,1.11959201576811,6.75524672672968,17.1332452527622,1.53871966319376,-11.2403421635513,0.776929,1043.35,9.98052,703.88,0.636701,0.743284,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1132","0","6","52-54-55-56-58-60","6-21A",0.558403630057742,0.53997011882145,-2.50998007960223,0.0205367076763397,11.0005066350574,1.06097130119774,6.58194251733067,16.2777255404752,1.48222842192709,-11.2403421635513,0.785782,1114.01,10.6767,724.973,0.466921,0.46033,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1133","0","6","52-54-55-56-58-61","6-45",0.560081160408176,0.573469460951122,-2.44948974278318,0.0200286467657059,11.0005066350574,0.983212075063323,6.29586985923094,15.5722380650934,1.42688260277263,-11.2403421635513,0.77665,1112.32,10.6161,716.765,0.437735,0.387483,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1134","0","6","52-54-55-56-58-62","6-21B",0.558403630057742,0.53997011882145,-2.80624304008046,0.0385062414685047,11.0005066350574,1.00175181392168,6.20703886783025,15.1212666811556,1.34251454541026,-11.2403421635513,0.777713,1042.34,10.6313,711.962,0.443286,0.459221,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1135","0","6","52-54-55-56-58-63","6-10A",0.571971676393296,0.585437128094168,-2.64575131106459,0.0240240606289607,11.0005066350574,1.01729893762459,6.06426265701564,14.6159065032837,1.36024580624085,-11.2403421635513,0.778397,1114.01,11.3947,721.049,0.437171,0.418338,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1136","0","6","52-54-55-56-58-64","5-8",0.5614804922393,0.505929574452144,-2.5617376914899,0.0871704225677082,11.0005066350574,0.938816670433726,5.22826727408904,12.1406953541887,1.32505802135903,-11.2403421635513,0.785089,1115.02,9.91566,729.219,0.430896,0.497757,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1137","0","6","52-54-55-56-59-60","6-16B",0.624369637191368,0.566799485964104,-2.57518522583686,0,11.0005066350574,1.02519731493909,6.34294694120159,15.8931515983064,1.50819869188906,-11.2403421635513,0.760641,1042.34,10.7942,693.315,0.644952,0.858324,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1138","0","6","52-54-55-56-59-61","6-47B",0.655520999282272,0.575830085640743,-2.57518522583686,0.0204602079048173,11.0005066350574,0.92344368527957,6.00464832301444,14.8313877157838,1.36033336223805,-11.2403421635513,0.754311,1042.01,11.4288,688.213,0.579404,0.767625,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1139","0","6","52-54-55-56-59-62","6-46B",0.629666536206407,0.571295603952426,-2.44948974278318,0.0190305942711055,11.0005066350574,0.909025192899868,5.91837469772907,14.470770075496,1.28774250415436,-11.2403421635513,0.751476,992.546,11.1143,683.162,0.584517,0.849608,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1140","0","6","52-54-55-56-59-63","6-14A",0.627934927487147,0.589019741101054,-2.57518522583686,0.024932540542859,11.0005066350574,0.917842411057526,5.78424685248706,13.9710654118902,1.28678448706008,-11.2403421635513,0.751484,1037.97,11.8624,694.102,0.571693,0.82121,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1141","0","6","52-54-55-56-59-64","5-11A",0.675327422980465,0.640091450989467,-2.35081172990814,0.0571897172216367,11.0005066350574,0.821239863462444,4.87952927193562,11.4016849353852,1.22362183272818,-11.2403421635513,0.758732,1042.34,10.0066,695.895,0.532307,0.860278,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1142","0","6","52-54-55-56-60-61","6-17B",0.609460682670892,0.550735292154144,-2.64575131106459,0,11.0005066350574,1.00911332934968,6.0551233551166,14.8901033277166,1.42323345936748,-11.2403421635513,0.759665,1050.08,11.5809,705.837,0.503916,0.496021,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1143","0","6","52-54-55-56-60-62","6-22B",0.60245168478099,0.55405607703097,-2.57518522583686,0.0204931937109662,11.0005066350574,0.966827763664132,5.91073590369575,14.1665176193939,1.33887960813034,-11.2403421635513,0.763131,1036.96,10.5744,700.829,0.475086,0.574551,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1144","0","6","52-54-55-56-60-63","6-15B",0.57979612175203,0.526595386980344,-2.50998007960223,0.016985500331201,11.0005066350574,0.943118220840295,5.77639272733123,13.7540412565315,1.25411588283627,-11.2403421635513,0.76316,1048.4,11.6021,712.467,0.472689,0.537822,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1145","0","6","52-54-55-56-60-64","5-13B",0.629105964744074,0.570697083397313,-2.41522945769824,0.0801268569093794,11.0005066350574,0.839146555771967,4.8643955883583,11.1889737975453,1.26504573993174,-11.2403421635513,0.771083,1050.08,9.99157,716.262,0.472897,0.607077,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1146","0","6","52-54-55-56-61-62","6-12B",0.608342617050338,0.550342322369481,-2.64575131106459,0,11.0005066350574,1.0147200554915,5.81205365110859,14.0294547679393,1.47332586655212,-11.2403421635513,0.750661,993.219,12.7145,693.124,0.561817,0.495638,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1147","0","6","52-54-55-56-61-63","6-11B",0.603282044728657,0.589384742226676,-2.64575131106459,0.0185833186058021,11.0005066350574,0.959341055470685,5.61355092442722,13.247593078105,1.23244862809626,-11.2403421635513,0.750104,1043.35,11.0523,703.477,0.549329,0.456346,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1148","0","6","52-54-55-56-61-64","5-36B",0.651446337793368,0.623119682125827,-2.41522945769824,0.0204647971090075,11.0005066350574,0.819258195942299,4.69103028535971,10.7981352806178,1.27181763794138,-11.2403421635513,0.75733,1060.85,10.3194,708.701,0.532186,0.530752,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1149","0","6","52-54-55-56-62-63","6-4",0.576322897721395,0.509085922220028,-2.72245563891909,0,11.0005066350574,1.07177543366101,5.72424212081193,13.4580788710592,1.42599607879295,-11.2403421635513,0.755042,992.883,13.2957,698.864,0.555932,0.533548,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1150","0","6","52-54-55-56-62-64","5-9B",0.630655800706731,0.575102444197656,-2.5617376914899,0.0584295313124963,11.0005066350574,0.879472303546317,4.70224768581133,10.6269566999149,1.34247217142803,-11.2403421635513,0.759883,996.92,10.0038,703.766,0.53638,0.600718,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1151","0","6","52-54-55-56-63-64","5-3B",0.608790414030976,0.577703658954459,-2.48525060873854,0,11.0005066350574,0.953624622816923,4.72876387809464,10.719442225007,1.44782830430806,-11.2403421635513,0.760305,1043.35,12.582,716.288,0.620592,0.566683,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1152","0","6","52-54-55-57-58-59","6-11B",0.603282044728657,0.589384742226676,-2.64575131106459,0,11.0005066350574,1.1070144921324,6.6693506170327,16.8572233238239,1.49566074376783,-11.2403421635513,0.790765,1103.91,8.7967,716.841,0.575772,0.78541,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1153","0","6","52-54-55-57-58-60","6-23",0.563657665415506,0.514644947681036,-2.50998007960223,0.0152790795778021,11.0005066350574,1.01544488323562,6.50435373727965,16.0988774571154,1.42913346017823,-11.2403421635513,0.801869,1111.99,8.99791,740.315,0.393412,0.504869,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1154","0","6","52-54-55-57-58-61","6-27B",0.551378050596853,0.515281064293327,-2.50998007960223,0.0194059415253401,11.0005066350574,0.929595341076642,6.22676340373171,15.3922930845313,1.41112184284495,-11.2403421635513,0.791373,1112.32,9.15791,732.669,0.36589,0.420026,-11.1811753946843,-6.7045656905005,-9.2578114306014,0
"1155","0","6","52-54-55-57-58-62","6-24B",0.621952458608015,0.607479953269488,-2.57518522583686,0.0286949780390378,11.0005066350574,0.924297343595268,6.03617114306339,14.7411633031782,1.30531446594919,-11.2403421635513,0.793494,1103.58,8.97375,724.394,0.374804,0.521491,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1156","0","6","52-54-55-57-58-63","6-13",0.548956295414568,0.494866824008179,-2.64575131106459,0.0238633747718412,11.0005066350574,0.98084849702642,6.04402643644664,14.4984803955187,1.3744124614147,-11.2403421635513,0.793405,1114.01,10.1048,735.34,0.365681,0.46184,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1157","0","6","52-54-55-57-58-64","5-10B",0.589737145673663,0.561794504577539,-2.48525060873854,0.0784692797537199,11.0005066350574,0.861990429613154,5.07992877213163,11.9052301561108,1.23784585626542,-11.2403421635513,0.800705,1114.68,8.5434,746.015,0.357356,0.542457,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1158","0","6","52-54-55-57-59-60","6-25B",0.65665271873983,0.57755419938634,-2.64575131106459,0,11.0005066350574,0.963483113189108,6.22436091913999,15.3722041240989,1.55513918569657,-11.2403421635513,0.776392,1103.24,9.84904,705.305,0.573352,0.906273,-11.1811753946843,-10.6748576040526,-9.2578114306014,1
"1159","0","6","52-54-55-57-59-61","6-33A",0.671816355997307,0.590007269661118,-2.44948974278318,0.0209593522689346,11.0005066350574,0.853639167505029,5.89454462550463,14.309343344374,1.3775418169429,-11.2403421635513,0.766858,1103.58,10.4313,700.595,0.510022,0.801033,-6.41900145988659,-5.09136129527093,-9.2578114306014,1
"1160","0","6","52-54-55-57-59-62","6-32",0.720465344557444,0.556066142622349,-2.57518522583686,0.0186279195371392,11.0005066350574,0.815382938785594,5.70650973095162,13.748567306671,1.2850328413202,-6.04738531266111,0.766794,992.883,10.0765,692.563,0.518947,0.890413,-5.48073182129366,-5.71201297379272,-9.2578114306014,1
"1161","0","6","52-54-55-57-59-63","6-24A",0.621952458608015,0.607479953269488,-2.50998007960223,0.046061384495722,11.0005066350574,0.865204186671492,5.72301338990748,13.5115399132774,1.37227028935454,-11.2403421635513,0.766349,1103.24,10.8836,705.136,0.504164,0.867883,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1162","0","6","52-54-55-57-59-64","5-23A",0.738495545066918,0.634755857196745,-2.41522945769824,0.110704831941604,11.0005066350574,0.728225838854011,4.69019352796762,10.8241203464596,1.22940752934749,-10.1417298748832,0.774661,1103.58,9.16837,708.436,0.462725,0.905744,-10.0825631060162,-10.6748576040526,-9.2578114306014,1
"1163","0","6","52-54-55-57-60-61","6-50",0.60576356967497,0.502767516358843,-2.50998007960223,0,11.0005066350574,0.906359917248725,5.95332698725275,14.4652328018854,1.45733140680896,-11.2403421635513,0.775269,1103.91,10.5882,719.614,0.411587,0.532558,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1164","0","6","52-54-55-57-60-62","6-33B",0.671816355997307,0.590007269661118,-2.44948974278318,0.0191003649725209,11.0005066350574,0.840236615223444,5.70717826656427,13.5414886961474,1.32995933864831,-11.2403421635513,0.780247,1051.09,9.14039,712.441,0.389051,0.649145,-5.71734358965873,-9.28856324293273,-9.2578114306014,1
"1165","0","6","52-54-55-57-60-63","6-27A",0.551378050596853,0.515281064293327,-2.64575131106459,0.0168304253013636,11.0005066350574,0.857531102127846,5.72346659439761,13.3916896034973,1.42882464796742,-11.2403421635513,0.778163,1103.91,10.6638,725.233,0.381656,0.588332,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"1166","0","6","52-54-55-57-60-64","5-25A",0.662947328966243,0.559928584158091,-2.41522945769824,0.125535346756019,11.0005066350574,0.71318363683712,4.68336717403627,10.7085830541983,1.31748742067672,-11.2403421635513,0.786275,1103.91,8.82469,731.268,0.381269,0.656907,-7.17384220945187,-10.6748576040526,-9.2578114306014,1
